frequency,monetary,avg_order_value,frequency,unique_categories,unique_sellers,avg_review_score,late_delivery_ratio,avg_installments,max_installments,payment_method_count,preferred_payment_type,state,latitude,longitude,churn_label
1,254.84,254.84,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,SP,-21.17253376415469,-47.82286360274571,1
1,110.7,110.7,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,SP,-22.293012054350275,-48.568321030164775,0
1,53.05,53.05,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,CE,-3.7350849197996414,-38.51688369313244,0
1,99.9,99.9,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RN,-6.211356252841093,-38.49610939410464,0
1,190.37,190.37,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,RJ,-22.80353414183918,-43.37574150509755,1
1,614.38,614.38,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,AL,-9.654212968386105,-35.75736877115969,1
1,85.60000000000001,85.60000000000001,1,1,1,1.0,0.0,5.0,5.0,1,credit_card,RJ,-23.010752060382664,-43.30938857291248,1
1,124.32,62.16,1,2,1,1.0,0.0,1.0,1.0,1,credit_card,SP,-22.947229781785992,-46.97772795834099,1
1,135.59,135.59,1,1,1,4.0,0.0,6.0,6.0,1,credit_card,MG,-20.6553788531371,-43.776330589567344,1
1,125.99,125.99,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,RJ,-22.96506484849636,-43.21508406971869,1
1,120.47,120.47,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.984935700019548,-46.30290196145685,0
1,721.74,721.74,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,MG,-19.9190321698307,-44.00313470780777,0
1,133.27,133.27,1,1,1,5.0,0.0,1.0,1.0,1,debit_card,PI,-5.072969684416545,-42.75593597090631,0
1,125.43,125.43,1,1,1,1.0,1.0,4.0,4.0,1,credit_card,MG,-21.79293012708139,-46.56648701605854,0
1,27.73,27.73,1,1,1,5.0,0.0,1.0,1.0,1,boleto,DF,-15.65310286626434,-47.64434539297378,0
1,52.72,52.72,1,1,1,1.0,0.0,2.0,2.0,1,credit_card,BA,-10.940025826018855,-40.421128798157845,0
1,89.46000000000001,89.46000000000001,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.53515525956075,-46.67989320270082,0
1,59.46,59.46,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SC,-27.164118597254408,-50.46914219331401,0
1,144.49,144.49,1,1,1,3.0,0.0,1.0,1.0,1,credit_card,SP,-23.50116448076985,-46.577658808786,0
1,168.03,56.01,1,1,1,1.0,0.0,1.0,1.0,1,boleto,RS,-32.56107331869628,-53.378161005488266,1
1,62.34,62.34,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.54837358589426,-47.137330863590016,0
1,237.54,237.54,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RS,-27.926560317326707,-51.65663247003626,0
1,68.35,68.35,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,PR,-24.257636428754328,-49.7162690203528,0
1,53.59,53.59,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.040367798130127,-47.371601184391935,0
1,108.51,108.51,1,1,1,5.0,0.0,8.0,8.0,1,credit_card,RJ,-22.872400265576072,-43.26133702515029,0
1,82.43,82.43,1,1,1,4.0,0.0,8.0,8.0,1,credit_card,SP,-23.51032527730655,-47.47811880370715,1
1,86.92,86.92,1,1,1,4.0,1.0,1.0,1.0,1,boleto,SP,-22.951638026916108,-47.18376981130405,1
1,181.38,60.46,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,SP,-21.31461544759868,-49.05537942757928,1
1,198.51,198.51,1,1,1,1.0,0.0,4.0,4.0,1,credit_card,PR,-24.951250475573683,-53.46694211941984,0
1,51.44,51.44,1,1,1,3.0,1.0,1.0,1.0,1,credit_card,MG,-21.79831797905603,-46.60043434197688,0
1,35.129999999999995,35.129999999999995,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.50051970188655,-46.77803882552528,0
1,364.46,364.46,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.201636282926152,-45.89725908465388,0
1,26.65,26.65,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.456213769046688,-44.45576861206219,0
1,234.2,117.1,1,1,1,1.0,1.0,3.0,3.0,1,credit_card,MG,-19.937081168456363,-43.976330584754095,1
1,175.79000000000002,175.79000000000002,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,ES,-20.221594761416554,-40.27551192522555,1
1,34.51,34.51,1,1,1,2.0,0.0,1.0,1.0,1,credit_card,PR,-23.44261793929401,-51.92798659741288,1
1,40.09,40.09,1,1,1,1.0,1.0,4.0,4.0,1,credit_card,SC,-27.5075108601692,-49.28803373665389,1
1,32.09,32.09,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RS,-29.5193260085303,-51.180247949458,1
1,247.9,123.95,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-22.57078671181448,-47.165647847939006,0
1,115.16,115.16,1,1,1,5.0,0.0,1.0,1.0,1,boleto,DF,-15.755042298357054,-47.8914247370328,1
1,69.49,69.49,1,1,1,5.0,0.0,1.0,1.0,1,boleto,BA,-12.992508162477954,-38.49313331922335,1
1,968.06,968.06,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,SP,-23.24477072501418,-45.91425456955582,1
2,134.06,44.68666666666667,2,2,2,5.0,0.0,1.6666666666666667,2.0,1,credit_card,MS,-18.32583391535752,-53.71004660840088,0
1,810.13,810.13,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,PI,-2.9292136958563155,-41.75578530178979,1
1,65.1,65.1,1,1,1,1.0,1.0,2.0,2.0,1,credit_card,RJ,-23.02008701683627,-43.46440943108979,0
1,331.15,331.15,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.03979774927189,-46.97948789743915,0
1,87.64,87.64,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MG,-19.5353499185091,-49.49160947125044,0
1,69.14,69.14,1,1,1,4.0,1.0,1.0,1.0,1,credit_card,RJ,-22.879711309620664,-43.44064089254966,1
1,70.97,70.97,1,1,1,1.0,0.0,1.0,1.0,1,boleto,SP,-23.657965067281776,-46.70826963023673,0
1,166.11,166.11,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,SP,-23.09619709124297,-47.18414662793636,1
1,43.69,43.69,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.51553763947384,-46.8383299560674,0
1,52.13,52.13,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-20.41022536716159,-42.8993095333992,0
1,233.74,116.87,1,1,1,1.0,0.0,3.0,3.0,1,credit_card,SP,-23.58184911786196,-46.71796434993309,0
1,139.09,139.09,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.46223908973996,-46.59354618682675,1
1,142.34,142.34,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-24.18242806106648,-46.80217225634122,0
1,356.11,356.11,1,1,1,5.0,0.0,7.0,7.0,1,credit_card,CE,-6.604065242395979,-39.06273540998278,0
1,133.85,133.85,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-23.033008893941805,-45.56988342068598,1
1,214.73,214.73,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,CE,-4.408783492525231,-40.403499623766265,0
1,606.11,606.11,1,1,1,1.0,1.0,10.0,10.0,1,voucher,RJ,-22.906629659072845,-43.56664268066649,1
1,1394.77,1394.77,1,1,1,5.0,1.0,7.0,7.0,1,credit_card,RJ,-22.79819828636184,-43.59135599811452,0
1,37.14,37.14,1,1,1,4.0,1.0,3.0,3.0,1,credit_card,MA,-2.515910829798313,-44.29874260401077,1
1,162.66,162.66,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,ES,-20.27622677375734,-40.28994492597724,0
1,173.12,173.12,1,1,1,3.0,0.0,8.0,8.0,1,credit_card,SC,-27.606431976733464,-48.5806591610945,0
1,85.49000000000001,85.49000000000001,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,RJ,-22.87541126207702,-43.25989619481541,0
1,40.95,40.95,1,1,1,4.0,0.0,4.0,4.0,1,credit_card,SP,-23.185891436667504,-46.88600598450365,1
1,65.22,65.22,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,MG,-18.65995135762536,-41.404304270337335,0
1,62.41,62.41,1,1,1,3.0,0.0,1.0,1.0,1,boleto,SP,-23.65081704729559,-47.577566440203306,1
1,477.13,477.13,1,1,1,1.0,1.0,4.0,4.0,1,credit_card,MT,-15.633029260364012,-55.95564488154104,1
1,164.62,164.62,1,1,1,3.0,0.0,3.0,3.0,1,credit_card,SP,-22.17259810825616,-47.373334100570304,0
1,177.25,177.25,1,1,1,4.0,0.0,3.0,3.0,1,credit_card,MG,-19.894341078718856,-44.03854688591988,0
1,95.48,47.74,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-22.705135118681024,-47.29428881880506,1
1,135.82,135.82,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,RJ,-22.961622738091336,-43.21546995242262,0
1,29.630000000000003,29.630000000000003,1,1,1,3.0,0.0,1.0,1.0,1,boleto,DF,-15.81899272995626,-47.916358282593215,1
1,167.32,167.32,1,1,1,3.0,0.0,1.0,1.0,1,boleto,SP,-23.58636163731097,-46.60779448774901,1
1,484.8,242.4,1,1,2,1.0,0.0,15.0,15.0,1,credit_card,SP,-23.4886225893366,-46.35730805718057,0
1,87.84,87.84,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,BA,-11.295530457599408,-41.988435194196704,1
1,102.84,102.84,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.211861520675228,-46.76228778069986,1
1,92.5,92.5,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,PI,-5.103832620088741,-42.79742541366979,0
1,56.2,28.1,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,MG,-20.714607536090814,-46.62745917515883,1
1,67.58,67.58,1,1,1,5.0,1.0,3.0,3.0,1,credit_card,SP,-22.189776394472776,-47.38856177162857,0
1,175.3,175.3,1,1,1,1.0,0.0,1.0,1.0,1,boleto,SP,-23.64894203284412,-46.849014125573234,0
1,87.32000000000001,87.32000000000001,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.731320999624984,-46.70150329043774,0
1,83.56,83.56,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,RJ,-22.999729789317986,-43.40102857081416,0
1,153.09,153.09,1,1,1,1.0,1.0,1.0,1.0,1,credit_card,RS,-29.80405803815614,-50.04657104488443,1
1,166.91000000000005,166.91000000000005,1,1,1,3.0,0.0,2.0,2.0,1,credit_card,SP,-23.51813130598937,-47.503619217571256,0
1,157.86,157.86,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,PA,-1.3509015539844658,-48.39273384174923,0
1,136.6,136.6,1,1,1,1.0,1.0,1.0,1.0,1,credit_card,RJ,-22.90815024214936,-43.27649720007846,1
1,47.09,47.09,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,DF,-15.823291141846688,-47.98695099704629,1
1,600.43,600.43,1,1,1,1.0,1.0,5.0,5.0,1,credit_card,MG,-20.25228171454984,-43.80049969027338,1
1,27.08,27.08,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.51068893007489,-46.29067660496485,0
2,150.31,75.155,2,2,1,5.0,0.0,6.5,10.0,1,credit_card,SP,-23.247099737368284,-45.88754214962767,0
1,38.13,38.13,1,1,1,1.0,1.0,3.0,3.0,1,credit_card,RJ,-22.897213252530264,-43.27335279830731,0
1,39.62,39.62,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,PE,-8.18970236846071,-34.928854258839955,1
1,177.49,177.49,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,MG,-15.342217588363509,-43.6722137257922,0
1,49.1,49.1,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,ES,-20.26403233347989,-40.29634895410475,1
2,161.01,80.505,2,2,2,5.0,0.0,5.0,8.0,1,credit_card,SP,-22.229221089376427,-50.894533203119614,0
1,48.3,48.3,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,MG,-19.78879906924328,-43.93967011069671,0
1,49.59,49.59,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-22.5707186648412,-47.40307139831325,1
1,99.14,99.14,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,MG,-19.8732990674298,-44.01017224857837,0
1,95.4,47.7,1,1,1,4.0,0.0,4.0,4.0,1,credit_card,SP,-23.201400752228217,-45.9063710738638,1
1,113.84,113.84,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.601727668525857,-46.62981139744279,0
1,265.41,265.41,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,PA,-6.073046942119635,-49.895830825301694,1
1,103.24,103.24,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-22.58648199262717,-47.514327623272806,1
1,310.67,310.67,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-22.235747175530392,-45.93410322927812,1
1,148.86,148.86,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,RJ,-22.90944638719964,-43.18023952743163,0
1,131.44,131.44,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-20.283897827434043,-50.25001542133986,0
1,153.23,76.615,1,2,2,3.0,0.0,2.0,2.0,1,credit_card,SP,-23.56883168516707,-46.43634862490832,0
1,169.94,169.94,1,1,1,3.0,0.0,3.0,3.0,1,credit_card,GO,-17.792574711410513,-50.92609467054736,0
1,654.74,327.37,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,PI,-8.135841824303641,-41.14351134440994,1
1,68.64,68.64,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-24.020439168599644,-46.46039387251494,0
1,112.14,56.07,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,DF,-15.794904638590296,-47.935603258325806,0
1,35.42,35.42,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.63262699191725,-46.66560991092362,0
1,238.67,238.67,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-23.47618904361992,-46.71588339306184,0
1,88.48,88.48,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,RJ,-22.926392906158146,-43.23205184603426,0
1,128.84,128.84,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.91112416734018,-43.19915213065358,1
1,42.27,42.27,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RN,-5.847493735160032,-35.24222229534662,1
1,117.96,117.96,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.4849648087262,-46.73391307052828,0
1,102.03,102.03,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.01777207807137,-45.54124115355671,0
1,299.37,99.79,1,1,1,1.0,0.0,1.0,1.0,1,credit_card,RJ,-21.550228339820368,-42.19304409235629,0
1,79.98,79.98,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RJ,-22.90961331343213,-43.17413528212924,0
1,87.08,87.08,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.54283546451365,-46.632099226263165,1
1,69.45,69.45,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.269304273594937,-42.517173208625394,1
1,90.19,90.19,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,GO,-17.740122740031943,-48.61930588100696,0
1,67.67999999999999,67.67999999999999,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.653241897819704,-46.70376933598153,1
1,208.14,208.14,1,1,1,3.0,1.0,2.0,2.0,1,credit_card,DF,-15.849481488531463,-48.119843647139184,0
1,32.37,32.37,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.51056616311207,-46.7166862460892,0
1,116.9,116.9,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.195197791637334,-46.89699005515508,0
1,128.07999999999998,128.07999999999998,1,1,1,1.0,0.0,1.0,1.0,1,credit_card,SP,-23.60635072128308,-46.773694371814166,0
1,62.28,62.28,1,1,1,5.0,0.0,1.0,1.0,1,boleto,RN,-5.921088469071094,-35.27548993308556,0
1,72.65,72.65,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MA,-2.503391959516667,-44.29198540670845,0
1,315.94,315.94,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,SP,-23.60679708531856,-46.6584145279608,0
1,67.08,33.54,1,1,1,1.0,0.0,1.0,1.0,1,boleto,SP,-23.5839077946255,-46.67479012044864,0
1,111.21,111.21,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-21.804092165313147,-48.16047347190232,1
1,92.79,92.79,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,SP,-23.548161661113063,-46.29621539486716,0
1,80.78999999999999,80.78999999999999,1,1,1,0.0,1.0,1.0,1.0,1,boleto,ES,-20.339049466271344,-40.30907310222288,1
1,87.13000000000001,87.13000000000001,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.861518113115217,-43.0739047885757,1
1,111.32,111.32,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,SP,-23.54857028874504,-46.95563568922499,1
1,94.2,47.1,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-22.21373973016205,-49.95820996338678,0
1,197.5,197.5,1,1,1,5.0,0.0,1.0,1.0,1,boleto,MG,-19.92957797076054,-43.93678373262599,1
1,99.74,99.74,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.60067045345088,-46.63987375102621,0
1,31.61,31.61,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,BA,-12.944639058117144,-38.45721849563146,1
1,87.50999999999999,87.50999999999999,1,1,1,1.0,0.0,1.0,1.0,1,voucher,TO,-10.199318789802405,-48.3453532589028,0
1,35.77,35.77,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-22.823953297868176,-47.08652122166763,0
1,137.07999999999998,137.07999999999998,1,1,1,3.0,0.0,4.0,4.0,1,credit_card,SC,-27.22134634477977,-49.73076074194028,0
1,99.28,99.28,1,1,1,1.0,0.0,2.0,2.0,1,credit_card,SP,-23.40942694188305,-46.402454116789166,0
1,118.96,118.96,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,SP,-23.57857388299186,-46.68877948597523,1
1,212.92,212.92,1,1,1,1.0,1.0,1.0,1.0,1,boleto,TO,-10.199318789802405,-48.3453532589028,0
1,142.71,142.71,1,1,1,3.0,0.0,8.0,8.0,1,credit_card,PB,-6.9666622166253,-35.70293214026564,0
1,310.11,310.11,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SC,-26.731177008382257,-49.17002204565995,0
1,123.69,123.69,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-20.87792303444621,-48.81083126249009,0
1,59.45,59.45,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.69127345608089,-46.62892967650053,1
1,231.27,231.27,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,PR,-23.148613727202527,-51.774255438674565,1
1,118.81,118.81,1,1,1,5.0,0.0,1.0,1.0,1,boleto,PE,-7.964744260762524,-34.83988108028696,1
1,28.08,28.08,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,PR,-23.411428997059986,-51.45710158554693,0
2,395.29,131.76333333333335,2,2,2,5.0,0.0,7.666666666666667,8.0,1,credit_card,RJ,-22.651862411735703,-43.06551619664904,0
1,81.60000000000001,81.60000000000001,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MG,-19.926752781122897,-43.94672620842367,1
1,146.15,146.15,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.96984290336276,-43.03205784752989,1
1,76.56,38.28,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.54902873752697,-46.59535871524053,0
1,58.09,58.09,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SC,-28.389311725662147,-49.40567106503882,1
1,665.85,665.85,1,1,1,4.0,0.0,10.0,10.0,1,credit_card,BA,-9.179311475008912,-40.97942536734147,1
1,57.83,57.83,1,1,1,3.0,0.0,1.0,1.0,1,boleto,MG,-22.55135095300708,-45.77839281235348,1
1,69.13,69.13,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,RJ,-22.5289261775994,-43.17613609573597,0
1,2638.64,1319.32,1,1,1,4.0,0.0,10.0,10.0,1,credit_card,SP,-22.14747713134099,-51.16917780708699,0
1,251.86,251.86,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,SP,-22.229221089376427,-50.894533203119614,1
1,131.25,131.25,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,BA,-12.153728573965802,-39.74053469469416,0
1,217.84,217.84,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,BA,-12.889597961865354,-38.4569095771511,1
1,137.32,137.32,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RJ,-22.886668839836336,-43.2790840583768,0
1,178.59,178.59,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,MG,-19.86880732078352,-43.92039954994733,1
1,53.9,53.9,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SC,-27.09927412152184,-52.60861176457626,0
1,251.26,251.26,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,PR,-23.829551758004246,-51.673146659620464,0
1,72.08,72.08,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.53818279547155,-46.86422859332395,0
1,149.9,149.9,1,1,1,5.0,0.0,1.0,1.0,1,boleto,PE,-8.14367604186283,-34.908859603648914,1
1,124.84,124.84,1,1,1,4.0,1.0,10.0,10.0,1,credit_card,SP,-22.436892262285173,-47.580373070516266,1
1,66.44,66.44,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,RS,-29.93962113558209,-51.04483153595411,0
1,378.5,378.5,1,1,1,4.0,0.0,5.0,5.0,1,credit_card,RO,-8.723065990121146,-63.87638513113994,0
1,285.74,285.74,1,1,1,4.0,0.0,10.0,10.0,1,credit_card,BA,-13.009191726207623,-41.37519256308655,0
1,20.06,20.06,1,1,1,3.0,0.0,1.0,1.0,1,boleto,SP,-22.891405847408382,-47.08249889237933,0
1,143.06,143.06,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.80165200153483,-45.405294319050064,0
1,126.23,126.23,1,1,1,4.0,0.0,1.0,1.0,1,boleto,MG,-19.92928123413916,-44.000133075821935,0
1,17.29,17.29,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.609279814450804,-46.91780970449471,0
1,37.84,37.84,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,SP,-24.728332929279564,-48.11332912420281,0
1,107.0,107.0,1,1,1,4.0,0.0,2.0,2.0,1,credit_card,MT,-9.878937658167418,-56.08448411960736,1
1,173.27,173.27,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-22.778444699302344,-47.1218857099042,0
1,53.72,53.72,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-23.63328945595371,-46.664423227608985,1
1,1623.94,1623.94,1,1,1,3.0,1.0,6.0,6.0,1,credit_card,RJ,-22.835608336318653,-43.25740299202552,1
1,82.98,82.98,1,1,1,4.0,0.0,1.0,1.0,1,boleto,SP,-23.542646260197337,-46.697214216206426,1
1,83.5,41.75,1,1,1,5.0,0.0,4.0,4.0,1,credit_card,SP,-23.179436597967328,-47.313120341199365,1
1,76.66,76.66,1,1,1,2.0,0.0,4.0,4.0,1,credit_card,SP,-23.59552897488409,-46.64400610272461,1
1,60.370000000000005,60.370000000000005,1,1,1,1.0,0.0,1.0,1.0,1,boleto,SP,-23.5602868487218,-46.55313554873974,0
1,37.17,37.17,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.95317158734069,-46.31886540401037,1
1,146.01,146.01,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,DF,-16.024213325085586,-48.07104091273971,0
1,278.72,278.72,1,1,1,5.0,0.0,1.0,1.0,1,boleto,DF,-15.74007240397408,-47.89956277661608,0
1,73.34,73.34,1,1,1,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.500782225326184,-46.687078974305074,1
1,211.06,105.53,1,1,2,5.0,0.0,2.0,2.0,1,credit_card,SP,-23.716897671695204,-46.69465952609591,0
1,51.09,51.09,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,DF,-15.80193097692075,-47.92369924435352,1
1,158.22,158.22,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,PA,-6.757426895108456,-51.07482497733091,1
1,127.16,63.58,1,1,1,2.0,0.0,1.0,1.0,1,boleto,ES,-20.672191420343943,-40.49988095586207,1
1,68.32,68.32,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,PR,-25.43401658480678,-49.297219284159816,0
1,340.49,340.49,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,SP,-23.56016886583137,-46.403984746739496,1
1,143.21,143.21,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.53027086555545,-46.65936982055716,0
1,77.57,77.57,1,1,1,5.0,0.0,7.0,7.0,1,credit_card,SP,-23.95317158734069,-46.31886540401037,1
1,247.08,123.54,1,1,1,1.0,0.0,2.0,2.0,1,credit_card,RJ,-22.78969320705125,-43.34525387040671,0
1,0.0,0.0,1,0,0,1.0,0.0,1.0,1.0,1,boleto,DF,-15.832040529589426,-48.10774185351076,1
1,62.86,62.86,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,RS,-30.01559359996584,-51.16179254586413,0
1,44.53,44.53,1,1,1,5.0,0.0,1.0,1.0,1,voucher,ES,-19.54060312870348,-40.62609900039916,1
1,286.66,286.66,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,ES,-19.41196769173184,-40.542888660224,0
1,38.22,38.22,1,1,1,5.0,0.0,3.0,3.0,1,credit_card,MG,-20.95008683073107,-43.803783479126615,0
1,348.07,348.07,1,1,1,1.0,0.0,4.0,4.0,1,credit_card,PB,-7.012686147149341,-34.93602893757609,1
1,352.55,352.55,1,1,1,2.0,0.0,5.0,5.0,1,credit_card,CE,-4.173769015383531,-40.39735981260374,0
1,364.99,364.99,1,1,1,3.0,0.0,3.0,3.0,1,credit_card,SC,-27.512838252868864,-48.65332325150436,1
1,36.35,36.35,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-23.49757503423372,-46.54783762216986,1
1,86.15,86.15,1,1,1,3.0,1.0,8.0,8.0,1,credit_card,RJ,-22.82773081859154,-43.02895963219204,1
1,76.38,76.38,1,1,1,4.0,0.0,7.0,7.0,1,credit_card,RJ,-22.9543389768221,-43.35949880254507,0
1,25.130000000000003,25.130000000000003,1,1,1,0.0,0.0,2.0,2.0,1,credit_card,RJ,-22.883848522306025,-43.30564273023548,0
1,69.33,69.33,1,1,1,5.0,0.0,1.0,1.0,1,boleto,SP,-22.891405847408382,-47.08249889237933,1
1,65.71000000000001,65.71000000000001,1,1,1,5.0,0.0,5.0,5.0,1,credit_card,SP,-23.72468189106121,-46.53677591953824,0
1,40.93,40.93,1,1,1,1.0,1.0,1.0,1.0,1,credit_card,ES,-20.13930911704315,-40.19255821613377,0
1,23.72,23.72,1,1,1,5.0,0.0,1.0,1.0,1,credit_card,SP,-23.24477072501418,-45.91425456955582,1
1,207.99,207.99,1,1,1,5.0,0.0,6.0,6.0,1,credit_card,SP,-23.08584137431789,-47.21665233680304,1
1,59.84,59.84,1,1,1,4.0,0.0,1.0,1.0,1,credit_card,TO,-7.193338034767659,-48.20908938249471,0
1,86.36,86.36,1,1,1,5.0,0.0,1.0,1.0,1,voucher,RS,-29.453089861970927,-51.302071086799074,0
1,105.28,105.28,1,1,1,5.0,0.0,10.0,10.0,1,credit_card,RS,-30.07361621253501,-51.09400550792965,1
